Brand;Color;Rating;Selling Price
Motorola;Tahiti Blue;4,1;6999
Motorola;White;4,2;8999
Motorola;Pastel Sky;4,1;10999
Motorola;Moonlight White;4,4;17499
Motorola;Fine Gold;4,3;10999
Motorola;Sapphire Blue;4,2;10999
Motorola;Misty Blue;4,2;8999
Motorola;Twilight Blue;4,4;17499
Motorola;Frosted Silver;4,2;20999
Motorola;Denim Blue;4,2;10999
Motorola;White;4,1;5999
Motorola;Arctic Blue;4,3;9999
Motorola;Polished Graphite;4,1;7999
Motorola;Pearl White;3,9;5499
Motorola;Black;4,2;11999
Motorola;Fine Gold;4,2;11999
Motorola;Forest Green;4,2;10999
Motorola;Smoky Sangria;4,1;64999
Motorola;Gold;3,8;74999
Motorola;White;4,2;11999
Motorola;Ultra Violet;4,3;9499
Motorola;Lunar Gray;4,1;7350
Motorola;Black;4,2;14500
Motorola;Black;4,3;9999
Motorola;White;4,3;9999
Motorola;Sterling Blue;4,3;24999
Motorola;Rich Cranberry;4,1;7999
Motorola;Space Blue;4,3;9999
Motorola;Oxford Blue;4,1;9869
Motorola;Black;4,1;14999
Motorola;Fine Gold;4,4;27999
Motorola;Lunar Gray;4,4;27999
Motorola;Black;4,3;18999
Motorola;White;4,1;14999
Motorola;Black;2,4;14939
Motorola;Sterling Blue;4,3;23999
Motorola;Cosmic Blue;4,3;12999
Motorola;Black;4,4;9999
Motorola;Bronze Gradient;4,2;14999
Motorola;Bronze Gradient;4,2;14999
Motorola;Fine Gold;4,1;12999
Motorola;Black;3,8;15990
Motorola;Indigo Black;4,3;11829
Motorola;White;4;5999
Motorola;Ceramic Black;4,3;15999
Motorola;White;3,9;6999
Motorola;Coral Red;4,1;6999
Motorola;Black;4,4;24999
Motorola;White;4,4;24999
Motorola;Crystal Pink;4,3;12999
Motorola;Black;4,2;9999
Motorola;Twilight Orange;4,2;8999
Motorola;Caribbean Blue;4,1;7999
Motorola;Metallic Sage;4,1;11999
Motorola;Starry Black;4,2;6999
Motorola;Fine Gold;4,2;6999
Motorola;Lunar Grey;4,2;5450
Motorola;Lunar Grey;3,7;10999
Motorola;Black;4,2;24999
Motorola;Black Leather;4,2;23999
Motorola;Super Black;4,3;24999
Motorola;Super Black;4,1;14999
Motorola;Indigo Black;4,2;13999
Motorola;Fine Gold;4,1;8390
Motorola;Indigo Black;4,1;12999
Motorola;Super Black;4,3;23999
Motorola;Black;3,9;6399
Motorola;Grey;3,9;14999
Motorola;Silver;3,9;14999
Motorola;Gold;3,9;14999
Motorola;White;4;6999
Motorola;Grey;3,9;9999
Motorola;Pearl White;4,2;10999
Motorola;Black;4;6999
Motorola;Silver;3,9;10910
Lenovo;Black;4,2;9999
Lenovo;Blue;4,2;9999
POCO;Graphite Black;4,4;20999
POCO;Steel Blue;4,4;20999
POCO;Graphite Black;4,4;18999
POCO;Steel Blue;4,4;18999
POCO;Cool Blue;4,2;16499
POCO;Yellow;4,2;16499
POCO;Cool Blue;4,3;11999
POCO;Power Black;4,3;11999
POCO;Yellow;4,3;11999
POCO;Grey;4,3;9999
POCO;Mostly Blue;4,3;9999
POCO;Cool Blue;4,3;10999
POCO;Power Black;4,3;10999
POCO;Yellow;4,3;10999
POCO;Arctic Blue;4,3;8999
POCO;Lime Green;4,3;8999
POCO;Matte Black;4,3;8999
POCO;Arctic Blue;4,3;7999
POCO;Lime Green;4,3;7999
POCO;Matte Black;4,3;7999
vivo;Obsidian Black;4,3;13400
vivo;Midnight Blue;3,8;69990
vivo;Midnight Blue;4,4;49990
vivo;Purist Blue;4,2;49990
vivo;Nebula Blue;3,8;39990
vivo;Mirror Black;4,4;39990
vivo;Midday Dream;4,4;37990
vivo;Nebula Blue;4,4;36990
vivo;Diamond Glow;4,3;34990
vivo;Diamond Glow;4,3;32990
vivo;Glacier Blue;4,4;32990
vivo;Phantom Black;4,4;32990
vivo;Obsidian Black;4,3;29990
vivo;Dawn White;4,4;29990
vivo;Diamond Flare;4,4;28990
vivo;Olive Black;4,4;28499
vivo;Phantom Black;4,4;27990
vivo;Titanium Sapphire;4,3;23990
vivo;Obsidian Black;4,4;23990
vivo;Aurora Blue;4,4;22990
vivo;Aurora Blue;4,4;22654
vivo;Slate Gray;4,4;21990
vivo;Slate Gray;4,4;21099
vivo;Dawn White;4,4;20600
vivo;Dark Pearl;4,5;19990
vivo;Prism Magic;4,4;19990
vivo;Crystal Symphony;4,4;19490
vivo;Purist Blue;4,4;19490
vivo;Sunset Jazz;4,3;18990
vivo;Purist Blue;4,3;18990
vivo;Gravity Black;4,3;17999
vivo;Agate Red;4,4;16990
vivo;Deep Sea Blue;4,5;16989
vivo;Midnight Black;4,4;16490
vivo;Glacier Blue;4,5;15990
vivo;Glacier Blue;4,5;15990
vivo;Phantom Black;4,4;15900
vivo;Sunset Melody;4,4;15490
vivo;Sunset Dazzle;4,5;15490
vivo;Sunset Dazzle;4,4;14990
vivo;Dusk Blue;4,4;14990
vivo;Arctic White;4,3;14990
vivo;Dusk Blue;4,3;14990
vivo;Fusion Black;4,4;14990
vivo;Fantastic Rainbow;4,3;14500
vivo;Obsidian Black;4,3;13995
vivo;Ocean Blue;4,3;13990
vivo;Emerald Black;4,4;13990
vivo;Midnight Black;4,3;13990
vivo;Olive Black;4,3;13890
vivo;Aurora Blue;4,4;13890
vivo;Aquamarine Green;4,3;12900
vivo;Sunset Melody;4,3;11990
vivo;Midnight Jazz;4,3;10990
vivo;Shimmer Blue;4,4;8205
Xiaomi;Coral Green;4,2;54999
Xiaomi;Twilight Grey;4,2;45871
Xiaomi;Atlantic Blue;4,3;24890
Xiaomi;Atlantic Blue;4,3;22650
Xiaomi;Midnight Black;4,3;22950
Xiaomi;Pacific Sunrise;4,3;26989
Xiaomi;Cosmic Black;4,2;32999
Xiaomi;Cosmic Black;4,4;34999
Xiaomi;Lunar Silver;4,3;32999
Xiaomi;Jazz Blue;4,2;23999
Xiaomi;Jazz Blue;4,2;21999
Xiaomi;Tuscany Coral;4,2;21999
Xiaomi;Tuscany Coral;4,3;23999
Xiaomi;Vinyl Black;4,2;23999
Xiaomi;Vinyl Black;4,3;21999
Xiaomi;Celestial Silver;4,4;26824
Xiaomi;Celestial Silver;4,2;24744
Xiaomi;Cosmic Black;4,2;26828
Xiaomi;Cosmic Black;4,4;24283
Xiaomi;Lunar White;4,3;24338
Xiaomi;LUNAR WHITE;4,2;27950
Xiaomi;Lunar White;4,5;26758
Xiaomi;CELESTIAL SILVER;4,1;26295
Xiaomi;COSMIC BLACK;4,1;24492
Xiaomi;LUNAR WHITE;4,4;26495
Xiaomi;Celestial Silver;4,2;36290
Xiaomi;Cosmic Black;4,4;39999
Xiaomi;Cosmic Black;4,2;38950
Xiaomi;Lunar White;4,4;38999
Xiaomi;Black;3,8;14949
Xiaomi;Black;4,3;11990
Xiaomi;Gold;4,3;14398
Xiaomi;Gold;4,4;12499
Xiaomi;Red;4,4;14443
Xiaomi;Red;4,4;11948
Xiaomi;Kind of Grey;4,3;12990
Xiaomi;More Than White;4,4;12990
Xiaomi;Black;4,4;13990
Xiaomi;Metallic Grey;4,3;7999
Xiaomi;Black;4,4;9900
Xiaomi;Gold;4,4;9399
Xiaomi;Gold;4,2;10990
Xiaomi;Lake Blue;4,2;8990
Xiaomi;Black;4,2;10450
Xiaomi;Gold;4,5;12349
Xiaomi;Lake Blue;4,4;11999
Xiaomi;Red;4,5;9990
Xiaomi;Red;4,4;11999
Xiaomi;Black;4,3;7989
Xiaomi;Gold;4,3;7499
Xiaomi;Rose Gold;4,3;7699
Xiaomi;Comet Blue;4,5;9490
Xiaomi;Eclipse Black;4,3;9490
Xiaomi;Matte Gold;4,5;6499
Xiaomi;Matte Gold;4,5;6999
Xiaomi;Onyx Black;4,3;10999
Xiaomi;Ruby Red;4,5;10999
Xiaomi;Sapphire Blue;4,3;10999
Xiaomi;Midnight Black;4,4;7999
Xiaomi;Sunset Red;4,2;7999
Xiaomi;Midnight Grey;4,4;8299
Xiaomi;Midnight Grey;4,5;9199
Xiaomi;Sea Blue;4,4;9499
Xiaomi;Sky White;4,4;8299
Xiaomi;Sky White;4,2;8561
Xiaomi;Sky White;4,4;8561
Xiaomi;Carbon Black;4,2;10070
Xiaomi;Sky Blue;4,4;11199
Xiaomi;Sky Blue;4,4;10121
Xiaomi;Sporty Orange;4,4;9828
Xiaomi;Blazing Blue;4,2;13499
Xiaomi;Blazing Blue;4,4;11499
Xiaomi;Electric Green;4,2;11499
Xiaomi;Fiery Red;4,1;13499
Xiaomi;Mighty Black;4,4;11499
Xiaomi;Matte Black;4,4;10499
Xiaomi;Mint Green;4,4;10499
Xiaomi;Space Blue;4,3;10499
Xiaomi;Sunrise Flare;4,3;13999
Xiaomi;Midnight Black;4,5;7589
Xiaomi;Midnight Black;4,4;8389
Xiaomi;Nature Green;4,1;7698
Xiaomi;Nature Green;4,5;8498
Xiaomi;Sea Blue;4,1;8498
Xiaomi;SeaBlue;4,5;7619
Xiaomi;Midnight Black;4,2;8799
Xiaomi;Nature Green;4,5;8799
Xiaomi;Carbon Black;4,1;18429
Xiaomi;Carbon Black;3,8;22999
Xiaomi;Flame Red;4,5;21349
Xiaomi;Pearl White;4,5;20899
Xiaomi;Carbon Black;4,5;28999
Xiaomi;Carbon Black;4,4;29999
Xiaomi;Glacier Blue;4,4;28999
Xiaomi;Dark Nebula;4,4;19799
Xiaomi;Dark Night;4,3;18887
Xiaomi;Cosmic Purple;4,4;17765
Xiaomi;Deep Sea Blue;4,3;17995
Xiaomi;Black;4,3;9499
Xiaomi;Black;4,5;9999
Xiaomi;Gold;4,4;8590
Xiaomi;Black;4,2;9990
Xiaomi;Black;4,3;10999
Xiaomi;Gold;4,4;11499
Xiaomi;Rose Gold;4,4;9998
Xiaomi;Blue;4,4;14999
Xiaomi;Gold;4,2;16999
Xiaomi;Gold;4,5;14999
Xiaomi;Black;4,1;14999
Xiaomi;Black;4,4;12349
Xiaomi;Blue;4,4;12999
Xiaomi;Blue;4,5;14990
Xiaomi;Red;4,5;17999
Xiaomi;Red;4,4;12499
Xiaomi;Rose Gold;4,4;12449
Xiaomi;Rose Gold;4,3;14999
Xiaomi;Onyx Black;4,3;11748
Xiaomi;Ruby Red;4,2;11900
Xiaomi;Ruby Red;4,1;13399
Xiaomi;Sapphire Blue;4,4;11946
Xiaomi;Blue;4,5;14450
Xiaomi;Moonlight White;4,5;15449
Xiaomi;MOONLIGHT WHITE;4,5;14980
Xiaomi;Nebula Red;4,3;14999
Xiaomi;Neptune Blue;3,8;16399
Xiaomi;Neptune Blue;4,3;16999
Xiaomi;Space Black;4,1;17999
Xiaomi;Space Black;4,5;13499
Xiaomi;Space Black;4,5;15999
Xiaomi;Astro Moonlight White;4,4;13999
Xiaomi;Onyx Black;4,4;13900
Xiaomi;Ruby Red;4,2;13900
Xiaomi;Sapphire Blue;4,3;13500
Xiaomi;Cosmic Purple;4,3;12999
Xiaomi;Neptune Blue;4,4;12999
Xiaomi;Space Black;2,3;11999
Xiaomi;Arctic White;4,3;11999
Xiaomi;Pebble Grey;4,4;11999
Xiaomi;Aurora Blue;4,3;15990
Xiaomi;Champagne Gold;4,5;15998
Xiaomi;Champagne Gold;4,3;18499
Xiaomi;Champagne Gold;4,3;14999
Xiaomi;Glacier White;4,3;16488
Xiaomi;Rose Gold;4,3;8990
Xiaomi;Black;4,3;9478
Xiaomi;Black;4,3;10999
Xiaomi;Blue;4,3;9499
Xiaomi;Blue;4,3;10999
Xiaomi;Dark Grey;4,2;9499
Xiaomi;Dark Grey;4,3;10888
Xiaomi;Gold;4,2;9468
Xiaomi;Gold;4,3;10999
Xiaomi;Rose Gold;4,3;9999
Xiaomi;Bold Red;4,3;12999
Xiaomi;Elegant Blue;4,3;9450
Xiaomi;Elegant Blue;4,2;12999
Xiaomi;Prime Black;4,2;9950
Xiaomi;Prime Black;4,3;12499
HTC;Solar Red;4,6;53990
HTC;Brilliant Black;4;62990
HTC;Sapphire Blue;4;62990
HTC;Brilliant Black;4,6;53990
HTC;Amazing Silver;4,6;53990
HTC;Sapphire Blue;4,6;53990
HTC;Sprinkle White;3,8;12570
HTC;Carbon Grey;4,2;47990
HTC;Topaz Gold;4,2;56690
HTC;Sunset Blue;3,7;15400
HTC;White Birch;3,7;11810
HTC;Blue Lagoon;3,7;13200
HTC;Dark Grey;3,7;15490
HTC;Pearl White;3,7;16990
HTC;Blue Lagoon;3,7;26999
HTC;White Birch;3,7;18249
HTC;Milkyway Grey;3,9;19695
HTC;White Birch;3,7;9590
HTC;Black Onyx;3,7;9590
HTC;Meteor Grey;3,9;38800
HTC;Gold Sepia;3,9;38800
HTC;Gold and Silver;4,1;53900
HTC;Blue Lagoon;3,9;8999
HTC;White Birch;3,7;27990
HTC;White Birch;3,9;8999
HTC;Fervor Red;4;12400
HTC;Milkyway Grey;3,9;25500
HTC;Santorini White;3,9;25500
HTC;Saffron Grey;4,1;25999
HTC;Glossy Black;4;9900
HTC;Glacier Blue;4;6999
HTC;White;3,9;21990
HTC;Blue;3,9;21990
HTC;Santorini White;3,9;7999
HTC;Milkyway Grey;4,1;23999
HTC;Santorini White;4;25999
HTC;Blue;4;21999
HTC;Dark Grey;3,8;17200
HTC;Pearl White;3,8;17200
HTC;Pearl White;3,5;15200
HTC;Dark Grey;3,5;15200
HTC;Amber Gold;4,4;59900
HTC;White  ;4,1;27390
HTC;Dark Grey;4,1;27390
HTC;Black;3,6;9990
HTC;White;3,6;9990
HTC;Silver;4,4;59900
HTC;Gunmetal Grey;4,4;59900
HTC;Black;3,8;35490
HTC;Silver;4,1;59590
Nokia;Grey ;4,3;46988
OPPO;Blue;3,7;10490
OPPO;Black;3,7;10490
OPPO;White;3,7;10490
OPPO;Mint Green;4,3;15490
OPPO;Rainbow Blue;4,3;15490
OPPO;Rainbow Blue;3,8;17490
OPPO;Starry Black;3,8;17490
OPPO;Starry Black;4,3;15490
POCO;Predator Black;4,3;28999
POCO;Predator Black;4,3;28999
POCO;Predator Black;4,3;30999
POCO;Gunmetal Silver;4,3;28999
POCO;Power Black;4,2;16499
POCO;Graphite Black;4,5;24999
POCO;Graphite Black;4,5;28999
POCO;Armoured Edition;4,5;30999
POCO;Steel Blue;4,5;21999
POCO;Gunmetal Silver;4,3;28999
POCO;Two shades of black;4,4;14999
POCO;Green and Greener;4,3;13999
POCO;Green and Greener;4,3;14999
POCO;Out of Blue;4,4;15999
POCO;Two shades of black;4,4;13999
POCO;Out of Blue;4,4;14999
POCO;Out of Blue;4,4;13999
POCO;Green and Greener;4,3;15999
POCO;Slate Blue;4,4;11499
POCO;Pitch Black;4,4;11499
POCO;Brick Red;4,4;11499
POCO;Brick Red;4,4;10499
POCO;Atlantic Blue;4,5;14999
POCO;Atlantic Blue;4,5;15999
POCO;Matrix Purple;4,5;15999
POCO;Matrix Purple;4,5;21499
POCO;Pheonix Red;4,5;14999
POCO;Matrix Purple;4,5;19999
POCO;Pheonix Red;4,5;15999
POCO;Pheonix Red;4,5;21499
POCO;Rosso Red;4,5;30999
POCO;Rosso Red;4,5;24999
POCO;Graphite Black;4,5;21999
POCO;Steel Blue;4,5;30999
realme;Prism Blue;4,4;15999
realme;Prism Black;4,4;15999
realme;Prism Blue;4,5;13999
realme;Prism Black;4,5;13999
realme;Daybreak Blue;4,3;25999
realme;Daybreak Blue;4,4;27999
realme;Metal Grey;4,5;10999
realme;Glacier Blue;4,5;10999
realme;Neo Blue;4,4;35999
realme;Neo Black;4,4;35999
realme;Neo Blue;4,4;31999
realme;Neo Black;4,4;31999
realme;Metal Grey;4,5;12049
realme;Luna White ;4,3;27999
realme;Voyager Grey;4,3;29999
realme;Mercury Silver;4,4;26999
realme;Milkyway Grey;4,3;29999
realme;Asteroid Black;4,3;29999
realme;Asteroid Black;4,3;26999
realme;Milkyway Grey;4,3;26999
realme;Mercury Silver;4,4;29999
SAMSUNG;Awesome Mint;4,3;37499
SAMSUNG;Phantom Green;4,4;149999
SAMSUNG;Phantom Silver;4,4;149999
SAMSUNG;Lavender  ;4,3;88999
SAMSUNG;Matte Black;4,1;20999
SAMSUNG;Matte Black;4,1;22999
SAMSUNG;Matte Aqua;4,1;22999
SAMSUNG;Matte Aqua;4,1;20999
vivo;Midnight Blue;4,1;14449
vivo;Midday Dream;3,9;18990
vivo;Mirror Black;4,9;22990
vivo;Midnight Blue;4,1;16490
vivo;Pearl White;4,1;16490
vivo;Sunshine Gold;4,4;34990
vivo;Stardust Black;4,4;29990
vivo;Sunshine Gold;4,4;29990
vivo;Stardust Black;4,4;34990
vivo;Stardust Black;4,3;38990
vivo;Stardust Black;4,1;43990
vivo;Sunshine Gold;4,1;43990
vivo;Neon Spark;4,3;32990
vivo;Obsidian Black;4,3;15490
vivo;Purist Blue;4,3;15490
vivo;Enigma Black;4,5;79990
vivo;Aurora Dawn;4,5;49990
vivo;Cosmic Black;4,5;52990
vivo;Aurora Dawn;4,5;46990
vivo;Midnight Black;4,4;54990
vivo;Shimmer Blue;5;48780
vivo;Alpha Grey;4,5;54990
vivo;Frost Blue;5;44990
vivo;Thunder Black;4,4;10990
vivo;Electric Blue;4,4;11990
vivo;Electric Blue;4,4;13990
vivo;Skyline Blue;4,4;20990
vivo;Fusion Blue;4,5;19990
vivo;Phantom Purple;5;19990
vivo;Skyline Blue;4,4;19990
vivo;Diamond Black;5;19990
vivo;Mirror Black;4,5;15990
vivo;Sonic Blue;4,5;17990
vivo;Sonic Black;4,5;15990
vivo;Frost Blue;4,3;39990
vivo;Diamond Black;4,4;22990
vivo;Black;4,4;7990
vivo;Nebula Purple;4,4;11990
vivo;Nebula Purple;4,4;15990
vivo;Starry Black;4,4;17000
vivo;Starry Black;4,4;18990
vivo;Gold;4,4;15990
vivo;Sapphire Blue;4,5;23400
vivo;Black;4,3;35399
vivo;Black;4,4;19899
vivo;Gold;4,5;20990
vivo;Gold;4,4;22099
vivo;Gold;4,3;11999
vivo;Nebula Purple;4,4;20000
vivo;Nebula Purple;4,4;14500
vivo;Dazzling Gold;4,5;25990
vivo;Black;4,4;15900
vivo;Gold;4,3;8990
vivo;Matte Black;4,3;8990
vivo;Pearl Black;4,5;18990
vivo;Gold;4,4;17990
vivo;Energetic Blue;4,4;15990
vivo;Matte Black;4,3;13990
Xiaomi;Celestial Magic;4,3;42999
Xiaomi;Meteorite Black;4,3;41996
Xiaomi;Stealth Black;4,3;24999
Xiaomi;Stealth Black;4,3;28999
Xiaomi;Purple Mist;4,3;24999
Xiaomi;Purple Mist;4,2;26999
Xiaomi;Stealth Black;4,2;26999
Xiaomi;Pacific Pearl;4,3;28999
Xiaomi;Pacific Pearl;4,3;24999
Xiaomi;Purple Mist;4,3;28999
Xiaomi;Camo Green;4,2;26999
Xiaomi;Matte Black;4,3;18979
Xiaomi;Aquamarine Blue;4,3;21736
Xiaomi;Stardust White;4,2;19119
Xiaomi;Matte Black;4,2;19100
Xiaomi;Aquamarine Blue;4,2;18778
Xiaomi;Stardust White;4,2;18187
Xiaomi;Matte Black;4,3;22189
Xiaomi;Stardust White;4,2;22163
Xiaomi;Glacier White;4,3;15998
Xiaomi;Glacier White;4,3;14990
Xiaomi;Metallic Blue;4,3;8599
Xiaomi;Diamond Dazzle;4,4;27999
Xiaomi;Jazz Blue;4,3;23990
Xiaomi;Vinyl Black;4,3;25990
Xiaomi;Jazz Blue;4,3;25684
Xiaomi;Diamond Dazzle;4,4;24798
Xiaomi;Tuscany Coral;4,4;28999
Xiaomi;Carbon Black;4,3;7798
Xiaomi;Coral Green;4,3;7798
Xiaomi;Tuscany Coral;4,4;23999
Xiaomi;Jazz Blue;4,3;25999
Xiaomi;Vinyl Black;4,3;25999
Infinix;Aegean Blue;4,3;8299
Infinix;Purple  ;4,3;8299
Infinix;Morandi Green;4,3;8299
Infinix;Polar Black;4,3;10999
Infinix;Green Wave;4,3;10999
Infinix;Silver Wave;4,4;9999
Infinix;Emerald Green;4,4;9999
Infinix;Morandi Green;4,3;10999
Infinix;Purple  ;4,3;10999
Infinix;Morandi Green;4,3;7499
Infinix;Obsidian Black;4,3;7499
Infinix;Purple;4,3;7499
Infinix;Aegean Blue;4,3;7499
Infinix;Graphite Black;4,5;14499
Infinix;Quetzal Cyan;4,4;7199
Infinix;Midnight Black;4,4;7199
Infinix;Ocean Wave;4,4;7199
Infinix;Quartz Green;4,3;7990
Infinix;Polar Black;4,3;11999
Infinix;Green Wave;4,3;11999
Infinix;Silver Wave;4,3;11999
Infinix;Morandi Green;4,3;9999
Infinix;Celestial Snow;4,3;12499
Infinix;Celestial Snow;4,5;14499
Infinix;Symphony Cyan;4,3;13999
Infinix;Haze Green;4,3;13999
Infinix;Glacier Green;4,5;14999
Infinix;Black;4,2;16999
Infinix;Haze Green;4,3;15999
Infinix;Glacier Green;4,3;12499
Infinix;Mithril Grey;4,3;13999
Infinix;Graphite Black;4,3;12499
Infinix;Symphony Cyan;4,3;15999
Infinix;Nordic Secret;4,2;16999
Infinix;Mithril Grey;4,3;15999
Infinix;Quetzal Cyan;4,4;8999
Infinix;Milan Black;4,2;10999
Infinix;Sandstone Black;4,1;6999
Infinix;Sandstone Black;4,1;7946
Infinix;Sandstone Black;4,3;8999
Infinix;Ice Blue;4,2;12999
Infinix;Cosmic Purple;4,5;9999
Infinix;Sapphire Cyan;4,2;7999
Infinix;Bordeaux Red ;3,9;16999
Infinix;Sea Blue;4,4;12999
Infinix;Nebula Blue;4,2;9999
Infinix;Quetzal Cyan;4,5;9999
Infinix;Purple  ;4,3;9299
Infinix;Heart of Ocean;4,3;10999
Infinix;Emerald Green;4,4;9999
Infinix;Silver Wave;4,3;10999
Infinix;Heart of Ocean;4,3;9999
Infinix;Obsidian Black;4,3;7499
Infinix;Purple;4,3;7499
Infinix;Aegean Blue;4,3;7499
Infinix;Forest Green;4,3;14999
Infinix;Silver Diamond;4,2;18999
Infinix;Forest Green;4,4;12999
Infinix;Violet;4,4;12999
Infinix;Obsidian Black;4,3;8299
Infinix;Aegean Blue;4,3;9299
Infinix;Morandi Green;4,3;9299
Infinix;Obsidian Black;4,3;9299
Infinix;Purple;4,4;9999
Infinix;Polar Black;4,4;9999
Infinix;Purple;4,3;10999
Infinix;Black;4,3;10999
Infinix;Black;4,3;9999
Infinix;Topaz Blue;4,3;7990
Infinix;Purple;4,3;9999
Infinix;Purple;4,2;16999
Infinix;Obsidian Black;4,4;11999
Infinix;Ocean Wave;4,4;11999
Infinix;Moonlight Jade;4,4;11999
Infinix;Amber Red;4,4;11999
Infinix;Ocean Wave;4,4;9999
Infinix;Quetzal Cyan;4,4;9999
Infinix;Violet;4,4;9999
Infinix;Ocean Wave;4,3;13999
Infinix;Emerald Green;4,2;10999
Infinix;Violet;4,4;11999
Infinix;Obsidian Black;4,3;13999
Infinix;Moonlight Jade;4,3;13999
Infinix;Midnight Black;4,4;9999
Infinix;Quetzal Cyan;4,4;11999
Infinix;Black;4,2;10999
Infinix;Purple;4,2;10999
Infinix;Ocean Wave;4,4;8999
Infinix;Midnight Black;4,4;8999
Infinix;Aether Black;4,3;14999
Infinix;Violet;4,4;8999
Infinix;Violet;4,4;12999
Infinix;Emerald Green;4,2;12499
Infinix;Purple;4,2;12499
Infinix;Black;4,2;12499
Infinix;Quetzal Cyan;4,4;12999
Infinix;Ocean Wave;4,4;11999
Infinix;Milan Black;4,2;10999
Infinix;Tradew Grey;4,2;10999
Infinix;Aqua Blue;4,2;10999
Infinix;Mocha Brown;4,2;7999
Infinix;Ice Blue;4,2;8999
Infinix;City Blue;4,3;8999
Infinix;City Blue;4,1;7946
Infinix;Bordeaux Red ;4,1;7946
Infinix;Serene Gold;4,1;7946
Infinix;Blush Gold;4,1;11999
Infinix;Violet;4,3;9999
Infinix;Magic Gold;4,3;8999
Infinix;Bordeaux Red ;4,3;8999
Infinix;Shark Grey;4,5;9999
Infinix;Quartz Black;4;7499
Infinix;Magic Gold;4;7499
Infinix;Quetzal Cyan;4,3;9999
Infinix;Midnight Black;4,3;9999
Infinix;Milan Black;4,2;12999
Infinix;Topaz Blue;4,1;11999
Infinix;Bordeaux Red ;4,2;9999
Infinix;Bordeaux Red ;4;7499
Infinix;Violet;4,3;10999
Infinix;Topaz Blue;4,2;9999
Infinix;Blush Gold;4,2;9999
Infinix;Bordeaux Red ;4,1;6999
Infinix;Charcoal Blue;3,9;16999
Infinix;Midnight Black;4,2;7999
Infinix;Ice Blue;4,2;10399
Infinix;Ocean Wave;4,4;12999
Infinix;Quetzal Cyan;4,3;10999
Infinix;Sandstone Black;4,2;9999
Infinix;Aqua Blue;4,2;9999
Infinix;City Blue;4,1;6949
Infinix;Serene Gold;4,1;6949
Infinix;Space Grey;4,2;9999
Infinix;Black Diamond;4,2;18999
Infinix;Bordeaux Red ;4,3;17999
Infinix;Berlin Gray;4,2;12999
Infinix;Twilight Purple;4,3;10999
Infinix;Nebula Blue;4,3;10999
Infinix;Champagne Gold;4,2;8999
Infinix;Bolivia Blue;4,3;14999
Infinix;Sandstone Black;4,1;11999
Infinix;Bronze Gold Black;4,3;19999
Infinix;Milan Black;4,2;8999
Infinix;Twilight Purple;4,2;9999
Infinix;Midnight Black;4,2;10999
Infinix;Aqua Blue;4,2;10999
Infinix;Mocha Brown;4,2;10999
Infinix;Mocha Brown;4,2;9999
Infinix;Sandstone Black;4,3;17999
Infinix;Champagne Gold;4,3;17999
Infinix;Space Grey;4,3;10999
OPPO;Startrails Blue;4,2;39999
Xiaomi;Camo Green;4,3;28999
POCO;Royal Blue;4,4;7999
POCO;Shadow Grey;4,4;7999
POCO;Royal Blue;4,4;8999
POCO;Shadow Grey;4,4;8999
vivo;Diamond Glow;4,1;14449
OPPO;Blue;4,1;10490
OPPO;White;4,1;10490
OPPO;Black;4,1;10490
OPPO;Royal Gold;4,3;13490
OPPO;Mint Green;4,1;17790
Apple;Green;4,7;104900
Apple;Alpine Green;4,7;139900
Apple;Alpine Green;4,7;169900
Apple;Alpine Green;4,7;159900
Apple;Alpine Green;4,7;149900
Apple;Green;4,6;64900
Apple;Alpine Green;4,5;119900
Apple;Green;4,6;94900
Apple;Silver;4,7;179900
Apple;Sierra Blue;4,7;139900
Apple;Gold;4,7;139900
Apple;Silver;4,7;159900
Apple;Graphite;4,7;159900
Apple;Silver;4,7;129900
Apple;Gold;4,7;129900
Apple;Gold;4,7;179900
Apple;Graphite;4,7;129900
Apple;Graphite;4,7;139900
Apple;Silver;4,7;139900
Apple;Sierra Blue;4,7;159900
Apple;Gold;4,7;159900
Apple;Graphite;4,7;179900
Apple;Sierra Blue;4,7;179900
vivo;Starlight Black;4,3;21990
vivo;Glowing Galaxy;4,3;22490
realme;Meteor Black;4,8;17499
realme;Stargaze White;4,8;17499
realme;Meteor Black;4,5;14999
realme;Stargaze White;4,5;14999
realme;Aurora Green;4,4;17999
realme;Midnight Black;4,4;17999
realme;Sunrise Blue ;4,4;17999
realme;Aurora Green;4,4;20999
realme;Midnight Black;4,4;24999
realme;Aurora Green;4,4;28999
realme;Aurora Green;4,4;24999
realme;Midnight Black;4,4;26999
realme;Midnight Black;4,4;20999
realme;Azure Glow;4,5;22999
realme;Starry Glow;4,5;19999
realme;Azure Glow;4,5;19999
realme;Starry Glow;4,5;22999
realme;Midnight Black;4,4;28999
realme;Aurora Green;4,4;26999
realme;Glowing Green;4,5;12999
realme;Glowing Green;4,5;11999
realme;Glowing Black;4,5;12999
POCO;Power Black;4,4;14999
POCO;Cool Blue;4,4;14999
POCO;Cool Blue;4,4;16499
POCO;Power Black;4,4;17999
POCO;Cool Blue;4,4;17999
POCO;Power Black;4,4;16499
POCO;Cool Blue;4,5;14999
POCO;Power Black;4,4;18999
POCO;Yellow;4,4;16999
POCO;Cool Blue;4,4;16999
POCO;Yellow;4,5;14999
